,complexity,loss,score,equation,sympy_format,lambda_format
0,1,0.0155262975664024,0.0,0.7247538464867389,0.7247538464867389,PySRFunction(X=>0.7247538464867389)
1,2,0.0155262958792067,1.0866697521603253e-07,log(2.0644933402201557),0.72488484048274070,PySRFunction(X=>0.72488484048274070)
2,3,0.012871944564453,0.18748499181262113,x2 ^ 0.13042226615581312,x2**0.13042226615581312,PySRFunction(X=>x2**0.13042226615581312)
3,4,0.0098350984148588,0.26909264461810806,log(1.8307042380184035 + x3),log(x3 + 1.8307042380184035),PySRFunction(X=>log(x3 + 1.8307042380184035))
4,5,0.0035368981137768,1.0227073544079055,0.5348137167936577 ^ (x1 ^ x3),0.5348137167936577**(x1**x3),PySRFunction(X=>0.5348137167936577**(x1**x3))
5,6,0.0035368981018945,3.3595257743301286e-09,exp(-0.6258458163478686) ^ (x1 ^ x3),0.5348088870628254**(x1**x3),PySRFunction(X=>0.5348088870628254**(x1**x3))
6,7,0.0022170199856322,0.46708615530559594,0.42221505994487196 ^ (x1 ^ (x3 ^ 0.6921007131488038)),0.42221505994487196**(x1**(x3**0.6921007131488038)),PySRFunction(X=>0.42221505994487196**(x1**(x3**0.6921007131488038)))
7,9,0.0022018008387698,0.0034441783556064948,0.41729972466114035 ^ ((x1 ^ 1.0501538775373411) ^ (x3 ^ 0.7106391682949297)),0.41729972466114035**((x1**1.0501538775373411)**(x3**0.7106391682949297)),PySRFunction(X=>0.41729972466114035**((x1**1.0501538775373411)**(x3**0.7106391682949297)))
8,10,0.0021695013149845,0.014778256222023924,(0.6973681585913973 ^ (x1 ^ x3)) ^ (exp(x1) + x0),(0.6973681585913973**(x1**x3))**(x0 + exp(x1)),PySRFunction(X=>(0.6973681585913973**(x1**x3))**(x0 + exp(x1)))
