,complexity,loss,score,equation,sympy_format,lambda_format
0,1,0.0155262926820584,0.0,0.7248087369371911,0.7248087369371911,PySRFunction(X=>0.7248087369371911)
1,3,0.0131268287910515,0.08393837683286802,x4 ^ 0.28697147834592157,x4**0.28697147834592157,PySRFunction(X=>x4**0.28697147834592157)
2,4,0.0098350987579795,0.2887006419593142,log(x3 + 1.8306711598317864),log(x3 + 1.8306711598317864),PySRFunction(X=>log(x3 + 1.8306711598317864))
3,5,0.003536898171316,1.022707373027007,0.5347973246457236 ^ (x1 ^ x3),0.5347973246457236**(x1**x3),PySRFunction(X=>0.5347973246457236**(x1**x3))
4,6,0.0035368981315474,1.1243920080491566e-08,exp(-0.6258599252714956) ^ (x1 ^ x3),0.5348013415383126**(x1**x3),PySRFunction(X=>0.5348013415383126**(x1**x3))
5,7,0.0022170198456301,0.4670862268382464,0.42233046375858496 ^ (x1 ^ (x3 ^ 0.6922827822158654)),0.42233046375858496**(x1**(x3**0.6922827822158654)),PySRFunction(X=>0.42233046375858496**(x1**(x3**0.6922827822158654)))
6,9,0.0022015005563382,0.0035123416207525847,0.4187217152991621 ^ ((x1 ^ 1.0498817394380742) ^ (x3 ^ 0.7134419931290176)),0.4187217152991621**((x1**1.0498817394380742)**(x3**0.7134419931290176)),PySRFunction(X=>0.4187217152991621**((x1**1.0498817394380742)**(x3**0.7134419931290176)))
