,complexity,loss,score,equation,sympy_format,lambda_format
0,1,0.0153799944307143,0.0,0.7326110678154418,0.7326110678154418,PySRFunction(X=>0.7326110678154418)
1,2,0.0153799916809772,1.787866281639533e-07,exp(-0.31108234648294203),0.73265354194282924,PySRFunction(X=>0.73265354194282924)
2,3,0.0133021274896894,0.14514343911260746,x4 ^ 0.27971905825530197,x4**0.27971905825530197,PySRFunction(X=>x4**0.27971905825530197)
3,4,0.0108170382753568,0.20680147497935605,log(1.8437374488722065 + x3),log(x3 + 1.8437374488722065),PySRFunction(X=>log(x3 + 1.8437374488722065))
4,5,0.0035629764218388,1.1105262399872753,0.5476131101553873 ^ (x1 ^ x3),0.5476131101553873**(x1**x3),PySRFunction(X=>0.5476131101553873**(x1**x3))
5,7,0.0021761604301918,0.24651710785658637,0.43894132680189163 ^ (x1 ^ (x3 ^ 0.6908924715058414)),0.43894132680189163**(x1**(x3**0.6908924715058414)),PySRFunction(X=>0.43894132680189163**(x1**(x3**0.6908924715058414)))
6,8,0.0021761558760152,2.092759937361025e-06,exp(-0.8229608088453787) ^ (x1 ^ (x3 ^ 0.6912458813306622)),0.4391295491612943**(x1**(x3**0.6912458813306622)),PySRFunction(X=>0.4391295491612943**(x1**(x3**0.6912458813306622)))
7,9,0.0019000155988945,0.13569786454308422,0.5590559593436711 ^ ((x4 * x1) ^ (x3 - x1)),0.5590559593436711**((x1*x4)**(-x1 + x3)),PySRFunction(X=>0.5590559593436711**((x1*x4)**(-x1 + x3)))
8,10,0.0019000152857259,1.6482423929591526e-07,log(1.7489874564030243) ^ ((x1 * x4) ^ (x3 - x1)),0.55903702414283642**((x1*x4)**(-x1 + x3)),PySRFunction(X=>0.55903702414283642**((x1*x4)**(-x1 + x3)))
