,complexity,loss,score,equation,sympy_format,lambda_format
0,1,0.0150415086305354,0.0,0.6867077759232895,0.6867077759232895,PySRFunction(X=>0.6867077759232895)
1,2,0.0150415078419234,5.242905080965683e-08,log(1.9870688022634189),0.68666058917222930,PySRFunction(X=>0.68666058917222930)
2,3,0.0148327005093787,0.013979331638539767,0.7651077423868361 - x1,0.7651077423868361 - x1,PySRFunction(X=>0.7651077423868361 - x1)
3,4,0.0111786774553565,0.2828260721607547,0.7368907108516735 / exp(x1),0.7368907108516735*exp(-x1),PySRFunction(X=>0.7368907108516735*exp(-x1))
4,5,0.0041674826327018,0.986695996828168,0.49004145960945367 ^ (x1 ^ x3),0.49004145960945367**(x1**x3),PySRFunction(X=>0.49004145960945367**(x1**x3))
5,7,0.0024429677762702,0.2670492831782786,0.5335536472982381 ^ ((x1 ^ x3) + x1),0.5335536472982381**(x1 + x1**x3),PySRFunction(X=>0.5335536472982381**(x1 + x1**x3))
6,8,0.0024346016710939,0.0034304435727268018,(0.5317544676974504 / exp(x1)) ^ (x1 ^ x3),(0.5317544676974504*exp(-x1))**(x1**x3),PySRFunction(X=>(0.5317544676974504*exp(-x1))**(x1**x3))
7,9,0.0020991298025571,0.1482602792710847,0.16005769046638516 ^ ((x4 * x1) ^ (x3 - -0.16860334844800587)),0.16005769046638516**((x1*x4)**(x3 + 0.16860334844800587)),PySRFunction(X=>0.16005769046638516**((x1*x4)**(x3 + 0.16860334844800587)))
