,complexity,loss,score,equation,sympy_format,lambda_format
0,1,0.0155262923941587,0.0,0.7248274217944338,0.7248274217944338,PySRFunction(X=>0.7248274217944338)
1,3,0.0131268337228688,0.08393817970896358,x4 ^ 0.2869017172810164,x4**0.2869017172810164,PySRFunction(X=>x4**0.2869017172810164)
2,4,0.0098350986043357,0.2887010332863916,log(x3 + 1.8307383548724052),log(x3 + 1.8307383548724052),PySRFunction(X=>log(x3 + 1.8307383548724052))
3,5,0.0035368982534046,1.0227073341958122,0.5347917902213086 ^ (x1 ^ x3),0.5347917902213086**(x1**x3),PySRFunction(X=>0.5347917902213086**(x1**x3))
4,7,0.0022170235875276,0.23354228674382643,0.4223439734280253 ^ (x1 ^ (x3 ^ 0.6925906334932487)),0.4223439734280253**(x1**(x3**0.6925906334932487)),PySRFunction(X=>0.4223439734280253**(x1**(x3**0.6925906334932487)))
5,8,0.0022170209860694,1.1734019165075062e-06,exp(-0.8623664381230497) ^ (x1 ^ (x3 ^ 0.6921710076763776)),0.4221618793598919**(x1**(x3**0.6921710076763776)),PySRFunction(X=>0.4221618793598919**(x1**(x3**0.6921710076763776)))
6,9,0.0022025932358168,0.0065289868210198256,0.41775161208288475 ^ ((x1 ^ 1.074469030695322) ^ (x3 ^ 0.7257919490122589)),0.41775161208288475**((x1**1.074469030695322)**(x3**0.7257919490122589)),PySRFunction(X=>0.41775161208288475**((x1**1.074469030695322)**(x3**0.7257919490122589)))
7,10,0.0022023265851378,0.00012106948147280922,log(1.5189749578682774) ^ ((x1 ^ 1.0723494110534275) ^ (x3 ^ 0.7256567085932875)),0.41803573754507338**((x1**1.0723494110534275)**(x3**0.7256567085932875)),PySRFunction(X=>0.41803573754507338**((x1**1.0723494110534275)**(x3**0.7256567085932875)))
