,complexity,loss,score,equation,sympy_format,lambda_format
0,1,0.0160939757919894,0.0,0.7653854529289528,0.7653854529289528,PySRFunction(X=>0.7653854529289528)
1,3,0.0149643322619444,0.03638775361680826,x4 ^ 0.23715952644022928,x4**0.23715952644022928,PySRFunction(X=>x4**0.23715952644022928)
2,4,0.0123009642252543,0.19599186872253882,log(2.22961647937824 - x1),log(2.22961647937824 - x1),PySRFunction(X=>log(2.22961647937824 - x1))
3,5,0.0054963388916155,0.8055954370818055,0.5894172609156689 ^ (x1 ^ x3),0.5894172609156689**(x1**x3),PySRFunction(X=>0.5894172609156689**(x1**x3))
4,7,0.0030473705973887,0.2949015474699454,0.4345123390453239 ^ (x1 ^ (x3 ^ 0.5923910362814098)),0.4345123390453239**(x1**(x3**0.5923910362814098)),PySRFunction(X=>0.4345123390453239**(x1**(x3**0.5923910362814098)))
5,9,0.0030040189269197,0.0071640425633738,0.45307654583710255 ^ ((x1 / 0.8439939451617224) ^ (x3 ^ 0.5894172609156689)),0.45307654583710255**((1.184842623258849*x1)**(x3**0.5894172609156689)),PySRFunction(X=>0.45307654583710255**((1.184842623258849*x1)**(x3**0.5894172609156689)))
6,10,0.0028526864860924,0.05168985746841834,exp(-0.6304514992114887 - x1) ^ (x1 ^ (x3 ^ 0.699665124746679)),(0.5323513905053572*exp(-x1))**(x1**(x3**0.699665124746679)),PySRFunction(X=>(0.5323513905053572*exp(-x1))**(x1**(x3**0.699665124746679)))
