,complexity,loss,score,equation,sympy_format,lambda_format
0,1,0.0155262927112479,0.0,0.7248079012496611,0.7248079012496611,PySRFunction(X=>0.7248079012496611)
1,3,0.012871944522012,0.09374239553574257,x2 ^ 0.13040310310256362,x2**0.13040310310256362,PySRFunction(X=>x2**0.13040310310256362)
2,4,0.0098350985642437,0.2690926261319791,log(1.8307352478311114 + x3),log(x3 + 1.8307352478311114),PySRFunction(X=>log(x3 + 1.8307352478311114))
3,5,0.0035368982207727,1.0227073393455264,0.534824092867723 ^ (x1 ^ x3),0.534824092867723**(x1**x3),PySRFunction(X=>0.534824092867723**(x1**x3))
4,6,0.0035368981372989,2.3600849109295975e-08,exp(-0.6258612385780884) ^ (x1 ^ x3),0.5348006391806461**(x1**x3),PySRFunction(X=>0.5348006391806461**(x1**x3))
5,7,0.0022170374147937,0.46707830381995213,0.4220372329785931 ^ (x1 ^ (x3 ^ 0.6922133742629176)),0.4220372329785931**(x1**(x3**0.6922133742629176)),PySRFunction(X=>0.4220372329785931**(x1**(x3**0.6922133742629176)))
6,9,0.0022017737536373,0.0034542598184811152,0.41563782508651664 ^ ((x1 ^ 1.0619575869789613) ^ (x3 ^ 0.7153895554133909)),0.41563782508651664**((x1**1.0619575869789613)**(x3**0.7153895554133909)),PySRFunction(X=>0.41563782508651664**((x1**1.0619575869789613)**(x3**0.7153895554133909)))
