,complexity,loss,score,equation,sympy_format,lambda_format
0,1,0.0121107268646491,0.0,0.7306043175090569,0.7306043175090569,PySRFunction(X=>0.7306043175090569)
1,2,0.0121107267377709,1.047651404454432e-08,log(2.0763132656605507),0.73059385260000095,PySRFunction(X=>0.73059385260000095)
2,3,0.0107362182521883,0.12046865811419206,x4 ^ 0.28256674033154316,x4**0.28256674033154316,PySRFunction(X=>x4**0.28256674033154316)
3,4,0.0082303144584533,0.26579868626421993,log(1.8346798452513493 + x3),log(x3 + 1.8346798452513493),PySRFunction(X=>log(x3 + 1.8346798452513493))
4,5,0.0028090376266029,1.0749822797131543,0.5453705324787445 ^ (x1 ^ x3),0.5453705324787445**(x1**x3),PySRFunction(X=>0.5453705324787445**(x1**x3))
5,7,0.0018288501625437,0.2145772500773885,(x3 - -0.006940783905066638) ^ (x1 + 0.1422527805259771),(x3 + 0.006940783905066638)**(x1 + 0.1422527805259771),PySRFunction(X=>(x3 + 0.006940783905066638)**(x1 + 0.1422527805259771))
6,9,0.0015903784506955,0.06985771783964217,((x3 - -0.0041110503679347024) * 0.8517509510539748) ^ (0.12334911685913197 + x1),(0.8517509510539748*x3 + 0.0035015910607191758)**(x1 + 0.12334911685913197),PySRFunction(X=>(0.8517509510539748*x3 + 0.0035015910607191758)**(x1 + 0.12334911685913197))
7,10,0.0015900409730638,0.0002122220927500544,(exp(-0.1628835796840668) * (x3 - -0.004299295774602918)) ^ (x1 + 0.12334911685913197),(0.8496901038469308*x3 + 0.003653069073191024)**(x1 + 0.12334911685913197),PySRFunction(X=>(0.8496901038469308*x3 + 0.003653069073191024)**(x1 + 0.12334911685913197))
