,complexity,loss,score,equation,sympy_format,lambda_format
0,1,1.8988475986558933e-05,0.0,0.9173536237720421,0.9173536237720421,PySRFunction(X=>0.9173536237720421)
1,2,1.898847598191455e-05,2.44589570849099e-10,exp(-0.08626245143692875),0.9173534388951777,PySRFunction(X=>0.9173534388951777)
2,5,1.3021937440860625e-05,0.12573227906501258,0.9179820869971165 ^ (1.5464600235684467 ^ x0),0.9179820869971165**(1.5464600235684467**x0),PySRFunction(X=>0.9179820869971165**(1.5464600235684467**x0))
3,7,1.2865229610173283e-05,0.006053568727553261,0.9179196940545814 - (x0 * (0.03735280145690816 + x4)),-x0*(x4 + 0.03735280145690816) + 0.9179196940545814,PySRFunction(X=>-x0*(x4 + 0.03735280145690816) + 0.9179196940545814)
4,9,1.2849840672688848e-05,0.0005984404923744979,(0.9179196940545814 ^ 0.9976349807500555) - (x0 * (x4 + 0.03788219181845974)),-x0*(x4 + 0.03788219181845974) + 0.9181056402297444,PySRFunction(X=>-x0*(x4 + 0.03788219181845974) + 0.9181056402297444)
