,complexity,loss,score,equation,sympy_format,lambda_format
0,1,2.0068621444937e-05,0.0,0.9000677950680256,0.9000677950680256,PySRFunction(X=>0.9000677950680256)
1,3,2.00686214069462e-05,9.465224168969212e-10,0.9306726992283257 ^ 1.4654010398655026,0.90006744487784777,PySRFunction(X=>0.90006744487784777)
2,5,1.7636425682267513e-05,0.0645955334416001,0.9027896377268164 ^ (1.1247654025598632 ^ x1),0.9027896377268164**(1.1247654025598632**x1),PySRFunction(X=>0.9027896377268164**(1.1247654025598632**x1))
3,6,1.7417000982410296e-05,0.012519607170584314,0.9105790945907984 ^ (1.0944228927249713 ^ exp(x1)),0.9105790945907984**(1.0944228927249713**exp(x1)),PySRFunction(X=>0.9105790945907984**(1.0944228927249713**exp(x1)))
4,7,1.6289311477939933e-05,0.06693764198178079,0.9034647526133448 ^ (1.1468222909491486 ^ (x1 + x0)),0.9034647526133448**(1.1468222909491486**(x0 + x1)),PySRFunction(X=>0.9034647526133448**(1.1468222909491486**(x0 + x1)))
5,9,1.573382757804533e-05,0.017348068942155136,0.9032858226598559 ^ ((1.1187061844151844 + x0) ^ (x4 + x1)),0.9032858226598559**((x0 + 1.1187061844151844)**(x1 + x4)),PySRFunction(X=>0.9032858226598559**((x0 + 1.1187061844151844)**(x1 + x4)))
