,complexity,loss,score,equation,sympy_format,lambda_format
0,1,1.1708124091420382e-05,0.0,0.9008078514598309,0.9008078514598309,PySRFunction(X=>0.9008078514598309)
1,2,1.1708124081645346e-05,8.348934880263693e-10,exp(-0.10446335361017565),0.90080780815611160,PySRFunction(X=>0.90080780815611160)
2,5,9.230208595523458e-06,0.07926710626824218,0.9037286450430433 ^ (1.1325723999526733 ^ x1),0.9037286450430433**(1.1325723999526733**x1),PySRFunction(X=>0.9037286450430433**(1.1325723999526733**x1))
3,6,9.062708925896288e-06,0.01831357418401583,0.9116040244401067 ^ (1.0976271126268204 ^ exp(x1)),0.9116040244401067**(1.0976271126268204**exp(x1)),PySRFunction(X=>0.9116040244401067**(1.0976271126268204**exp(x1)))
4,7,8.196948352030927e-06,0.1004061409940156,0.9046530070866422 ^ (1.157755638221341 ^ (x1 + x0)),0.9046530070866422**(1.157755638221341**(x0 + x1)),PySRFunction(X=>0.9046530070866422**(1.157755638221341**(x0 + x1)))
5,8,8.149384696178971e-06,0.0058195058116989615,0.904447581933566 ^ (exp(0.1452435564481521) ^ (x0 + x1)),0.904447581933566**(1.156321165450449**(x0 + x1)),PySRFunction(X=>0.904447581933566**(1.156321165450449**(x0 + x1)))
6,9,7.891090171607593e-06,0.03220813038192637,0.9041617549623925 ^ ((1.1320260844166077 ^ x1) + (x0 * 0.23638081575832426)),0.9041617549623925**(1.1320260844166077**x1 + 0.23638081575832426*x0),PySRFunction(X=>0.9041617549623925**(1.1320260844166077**x1 + 0.23638081575832426*x0))
7,10,7.873083676552702e-06,0.0022844841803261774,((-0.021562374445009372 * x0) + 0.904589124298945) ^ (exp(x1) ^ 0.1440612348164882),(0.904589124298945 - 0.021562374445009372*x0)**(exp(x1)**0.1440612348164882),PySRFunction(X=>(0.904589124298945 - 0.021562374445009372*x0)**(exp(x1)**0.1440612348164882))
