,complexity,loss,score,equation,sympy_format,lambda_format
0,1,2.631710687970797e-05,0.0,0.9147447003051636,0.9147447003051636,PySRFunction(X=>0.9147447003051636)
1,5,1.9795785123571892e-05,0.07118753423464594,0.9506981440547259 ^ (1.7454007952127093 + x0),0.9506981440547259**(x0 + 1.7454007952127093),PySRFunction(X=>0.9506981440547259**(x0 + 1.7454007952127093))
2,9,1.6909595155864953e-05,0.03939695524426748,0.9464833431126983 ^ ((1.5413171881339944 + x0) + (0.25647372678009717 * x1)),0.9464833431126983**(x0 + 0.25647372678009717*x1 + 1.5413171881339944),PySRFunction(X=>0.9464833431126983**(x0 + 0.25647372678009717*x1 + 1.5413171881339944))
