,complexity,loss,score,equation,sympy_format,lambda_format
0,1,1.96804361447644e-05,0.0,0.9155559521168012,0.9155559521168012,PySRFunction(X=>0.9155559521168012)
1,2,1.968043613962969e-05,2.609042982000892e-10,exp(-0.08822392948296245),0.9155558338221160,PySRFunction(X=>0.9155558338221160)
2,5,1.5765481720372422e-05,0.07393406803189616,0.9191391584676677 - (0.014240851497612117 * x1),0.9191391584676677 - 0.014240851497612117*x1,PySRFunction(X=>0.9191391584676677 - 0.014240851497612117*x1)
3,6,1.559126191450043e-05,0.01111222521326093,0.9293869765072529 + (-0.010616454063526404 * exp(x1)),0.9293869765072529 - 0.010616454063526404*exp(x1),PySRFunction(X=>0.9293869765072529 - 0.010616454063526404*exp(x1))
4,7,1.3767526559525204e-05,0.12439795233694903,0.9198507053068721 - (0.016441491442054944 * (x0 + x1)),-0.016441491442054944*x0 - 0.016441491442054944*x1 + 0.9198507053068721,PySRFunction(X=>-0.016441491442054944*x0 - 0.016441491442054944*x1 + 0.9198507053068721)
5,8,1.3724980917308349e-05,0.0030950742646139065,exp(-0.08329959424890246) ^ (1.247244349111502 ^ (x0 + x1)),0.9200754566091696**(1.247244349111502**(x0 + x1)),PySRFunction(X=>0.9200754566091696**(1.247244349111502**(x0 + x1)))
6,10,1.2847278971248983e-05,0.033042780663211924,exp(-0.08376061136998182) ^ ((1.2038372109885207 ^ x1) - (-0.4497209381877666 * x0)),0.9196513838309045**(1.2038372109885207**x1 + 0.4497209381877666*x0),PySRFunction(X=>0.9196513838309045**(1.2038372109885207**x1 + 0.4497209381877666*x0))
