,complexity,loss,score,equation,sympy_format,lambda_format
0,1,3.126108038156627e-05,0.0,0.9066920506302266,0.9066920506302266,PySRFunction(X=>0.9066920506302266)
1,2,3.126108032045891e-05,1.9547422588593133e-09,exp(-0.0979522155630646),0.906692228496401,PySRFunction(X=>0.906692228496401)
2,5,2.5954429783277356e-05,0.06201052799683037,0.9107554467408293 ^ (1.2052383845831494 ^ x1),0.9107554467408293**(1.2052383845831494**x1),PySRFunction(X=>0.9107554467408293**(1.2052383845831494**x1))
3,6,2.5717501720017408e-05,0.00917053869717526,0.9222944100511189 ^ (1.1613072290162336 ^ exp(x1)),0.9222944100511189**(1.1613072290162336**exp(x1)),PySRFunction(X=>0.9222944100511189**(1.1613072290162336**exp(x1)))
4,7,2.2660672534551632e-05,0.12654082637360448,0.9109322407237735 ^ (1.1988461001986719 ^ (x1 + x4)),0.9109322407237735**(1.1988461001986719**(x1 + x4)),PySRFunction(X=>0.9109322407237735**(1.1988461001986719**(x1 + x4)))
5,8,2.265734812625114e-05,0.00014671462954388503,0.9111342299066351 ^ (exp(0.18805145513607943) ^ (x1 + x4)),0.9111342299066351**(1.2068956147300152**(x1 + x4)),PySRFunction(X=>0.9111342299066351**(1.2068956147300152**(x1 + x4)))
6,9,2.1308394128902813e-05,0.061383134260194754,0.9111342299066351 ^ ((1.1988461001986719 + x0) ^ (x1 + x4)),0.9111342299066351**((x0 + 1.1988461001986719)**(x1 + x4)),PySRFunction(X=>0.9111342299066351**((x0 + 1.1988461001986719)**(x1 + x4)))
