,complexity,loss,score,equation,sympy_format,lambda_format
0,1,2.192399111502552e-05,0.0,0.9067746354267002,0.9067746354267002,PySRFunction(X=>0.9067746354267002)
1,3,2.192399111389168e-05,2.585837100066687e-11,0.9011297108276517 ^ 0.9400167899166522,0.9067745265113048,PySRFunction(X=>0.9067745265113048)
2,5,1.6726379709352955e-05,0.13529721271248574,0.9073443292667147 ^ (1.4849065702472197 ^ x0),0.9073443292667147**(1.4849065702472197**x0),PySRFunction(X=>0.9073443292667147**(1.4849065702472197**x0))
3,7,1.6145961806645313e-05,0.017658560487042445,((0.9631883366463942 - x4) ^ x0) - 0.09251707599356068,(0.9631883366463942 - x4)**x0 - 0.09251707599356068,PySRFunction(X=>(0.9631883366463942 - x4)**x0 - 0.09251707599356068)
4,9,1.5842979812379172e-05,0.00947174365406363,((0.9641258578777795 - x4) ^ (x0 ^ 0.8812309873307828)) - 0.09260906698998482,(0.9641258578777795 - x4)**(x0**0.8812309873307828) - 0.09260906698998482,PySRFunction(X=>(0.9641258578777795 - x4)**(x0**0.8812309873307828) - 0.09260906698998482)
5,10,1.4919467776745464e-05,0.06005956582295442,(0.9078378642689128 + (-0.014143877115948543 * x4)) ^ exp(0.41294774334172724 * x0),(0.9078378642689128 - 0.014143877115948543*x4)**exp(0.41294774334172724*x0),PySRFunction(X=>(0.9078378642689128 - 0.014143877115948543*x4)**exp(0.41294774334172724*x0))
