,complexity,loss,score,equation,sympy_format,lambda_format
0,1,3.866688058334911e-05,0.0,0.903807407940751,0.903807407940751,PySRFunction(X=>0.903807407940751)
1,2,3.866688058281828e-05,1.3728351788794145e-11,exp(-0.10113899205317194),0.90380740210873542,PySRFunction(X=>0.90380740210873542)
2,3,3.866688058232336e-05,1.2799539206380418e-11,0.7357207625181497 + 0.16808663331933044,0.90380739583748014,PySRFunction(X=>0.90380739583748014)
3,5,2.8014228244779017e-05,0.16113545100763302,0.9095708551227629 ^ (1.2804187719049478 ^ x1),0.9095708551227629**(1.2804187719049478**x1),PySRFunction(X=>0.9095708551227629**(1.2804187719049478**x1))
4,6,2.750061680297876e-05,0.018504099088929398,0.9256244234084103 + (-0.016630682172916262 * exp(x1)),0.9256244234084103 - 0.016630682172916262*exp(x1),PySRFunction(X=>0.9256244234084103 - 0.016630682172916262*exp(x1))
5,7,2.363050272274929e-05,0.15167006788049575,0.9106935077350975 ^ (1.3252897197038833 ^ (x1 + x0)),0.9106935077350975**(1.3252897197038833**(x0 + x1)),PySRFunction(X=>0.9106935077350975**(1.3252897197038833**(x0 + x1)))
6,9,2.3001377623527763e-05,0.013492127464595589,0.9103205955451258 ^ ((0.47394911252605937 * x0) + (1.2837067859423301 ^ x1)),0.9103205955451258**(1.2837067859423301**x1 + 0.47394911252605937*x0),PySRFunction(X=>0.9103205955451258**(1.2837067859423301**x1 + 0.47394911252605937*x0))
7,10,2.2446373997840325e-05,0.02442502423996963,(0.9271908259871655 ^ (1.6824851443121782 ^ x0)) + (-0.01743867768759495 * exp(x1)),0.9271908259871655**(1.6824851443121782**x0) - 0.01743867768759495*exp(x1),PySRFunction(X=>0.9271908259871655**(1.6824851443121782**x0) - 0.01743867768759495*exp(x1))
