,complexity,loss,score,equation,sympy_format,lambda_format
0,2,0.0003304117226397,0.0,exp(-0.08368155937493385),0.9197240869811716,PySRFunction(X=>0.9197240869811716)
1,5,0.0003171003320637,0.013707097476273284,0.9261928589266654 ^ (1.3942061242910422 ^ x1),0.9261928589266654**(1.3942061242910422**x1),PySRFunction(X=>0.9261928589266654**(1.3942061242910422**x1))
2,6,0.0003071816320775,0.031779020661416905,0.9200987628461739 ^ exp(x1 - x2),0.9200987628461739**exp(x1 - x2),PySRFunction(X=>0.9200987628461739**exp(x1 - x2))
3,7,0.0002754060539596,0.10919263959449635,0.9221365592103168 * (0.7293104448127173 ^ (x1 - x2)),0.9221365592103168*0.7293104448127173**(x1 - x2),PySRFunction(X=>0.9221365592103168*0.7293104448127173**(x1 - x2))
4,8,0.0002395761670726,0.1393751768301055,0.9217896454028738 * (exp(x1) ^ (x2 - x1)),0.9217896454028738*exp(x1)**(-x1 + x2),PySRFunction(X=>0.9217896454028738*exp(x1)**(-x1 + x2))
5,9,0.0002030180297339,0.1655766001259542,0.9225984282937977 * ((0.9226867151768249 - x1) ^ (x1 - x2)),0.9225984282937977*(0.9226867151768249 - x1)**(x1 - x2),PySRFunction(X=>0.9225984282937977*(0.9226867151768249 - x1)**(x1 - x2))
