,complexity,loss,score,equation,sympy_format,lambda_format
0,2,0.0003049555615862,0.0,exp(-0.09727686821475441),0.9073047675036652,PySRFunction(X=>0.9073047675036652)
1,4,0.0002924370145262,0.02095837887197533,0.9087945056364024 ^ exp(x0),0.9087945056364024**exp(x0),PySRFunction(X=>0.9087945056364024**exp(x0))
2,5,0.000289583343369,0.009806165664417818,0.9083413704913276 ^ (2.042341048859731 ^ x0),0.9083413704913276**(2.042341048859731**x0),PySRFunction(X=>0.9083413704913276**(2.042341048859731**x0))
3,6,0.0002895494757599,0.00011695973020329181,0.9083228919058082 ^ exp(x0 / 1.3436345602168969),0.9083228919058082**exp(0.7442499840422194*x0),PySRFunction(X=>0.9083228919058082**exp(0.7442499840422194*x0))
4,7,0.0002857692466757,0.013141527783968557,0.9083228919058082 ^ ((x1 + 0.7266082502964101) ^ x1),0.9083228919058082**((x1 + 0.7266082502964101)**x1),PySRFunction(X=>0.9083228919058082**((x1 + 0.7266082502964101)**x1))
5,8,0.0002560414266836,0.10984540098181092,0.9088436965558814 / (exp(x1) ^ (x1 - x2)),0.9088436965558814*exp(x1)**(-x1 + x2),PySRFunction(X=>0.9088436965558814*exp(x1)**(-x1 + x2))
6,10,0.0002521410911251,0.007675219059661872,(0.8502322736166291 ^ exp(-0.5366796769017512)) + (x1 * (x2 - x1)),x1*(-x1 + x2) + 0.9094976605122883,PySRFunction(X=>x1*(-x1 + x2) + 0.9094976605122883)
