,complexity,loss,score,equation,sympy_format,lambda_format
0,1,1.4615702914457127e-05,0.0,0.9099613137064663,0.9099613137064663,PySRFunction(X=>0.9099613137064663)
1,5,1.1307558611965934e-05,0.06415627175091979,0.9105256559267302 ^ (1.5074268066457674 ^ x0),0.9105256559267302**(1.5074268066457674**x0),PySRFunction(X=>0.9105256559267302**(1.5074268066457674**x0))
2,6,1.1277071458380389e-05,0.0026998159375648915,0.942279922746826 / (1.0349416273633016 ^ exp(x0)),0.942279922746826/1.0349416273633016**exp(x0),PySRFunction(X=>0.942279922746826/1.0349416273633016**exp(x0))
3,7,9.57891126978354e-06,0.16320765051398034,0.9142187281271758 ^ (1.199035436034699 ^ (x1 + x0)),0.9142187281271758**(1.199035436034699**(x0 + x1)),PySRFunction(X=>0.9142187281271758**(1.199035436034699**(x0 + x1)))
4,9,8.057068094199547e-06,0.08650710452361639,0.9140488519218194 ^ ((x0 * 0.47632075556813797) + (1.1798373337397143 ^ x1)),0.9140488519218194**(1.1798373337397143**x1 + 0.47632075556813797*x0),PySRFunction(X=>0.9140488519218194**(1.1798373337397143**x1 + 0.47632075556813797*x0))
5,10,8.016702828151054e-06,0.00502251165537999,(0.9479825057100791 ^ (1.2819706011682983 ^ x1)) / (1.0375855210935425 ^ exp(x0)),0.9479825057100791**(1.2819706011682983**x1)/1.0375855210935425**exp(x0),PySRFunction(X=>0.9479825057100791**(1.2819706011682983**x1)/1.0375855210935425**exp(x0))
