,complexity,loss,score,equation,sympy_format,lambda_format
0,2,3.4087051238802325e-05,0.0,exp(-0.0722851956873952),0.930265550252235,PySRFunction(X=>0.930265550252235)
1,5,2.9804097306093604e-05,0.044757235184560935,0.9308175191525212 ^ (1.6500489536125926 ^ x0),0.9308175191525212**(1.6500489536125926**x0),PySRFunction(X=>0.9308175191525212**(1.6500489536125926**x0))
2,7,2.8466856596960652e-05,0.022952696712266615,(0.97994257400875 ^ (x0 + x4)) * 0.9309766455772471,0.9309766455772471*0.97994257400875**(x0 + x4),PySRFunction(X=>0.9309766455772471*0.97994257400875**(x0 + x4))
3,10,2.7024103093483976e-05,0.017337103061397862,(exp(1.1944104628600383) + x4) ^ (-0.05962029758567969 + (x0 * -0.03519210086111579)),(x4 + 3.3016107744715777)**(-0.03519210086111579*x0 - 0.05962029758567969),PySRFunction(X=>(x4 + 3.3016107744715777)**(-0.03519210086111579*x0 - 0.05962029758567969))
