,complexity,loss,score,equation,sympy_format,lambda_format
0,1,0.0001834444654471,0.0,0.9041559235192851,0.9041559235192851,PySRFunction(X=>0.9041559235192851)
1,4,0.0001834444654346,2.2713534757501777e-11,0.878646670845246 ^ exp(-0.2500247195321378),0.9041564597276613,PySRFunction(X=>0.9041564597276613)
2,5,0.0001795743903324,0.021322428109542813,0.9562306572363302 ^ (2.236597569989738 + x0),0.9562306572363302**(x0 + 2.236597569989738),PySRFunction(X=>0.9562306572363302**(x0 + 2.236597569989738))
3,6,0.0001678279104534,0.0676504410301642,0.9049457870413904 ^ exp(x1 - x2),0.9049457870413904**exp(x1 - x2),PySRFunction(X=>0.9049457870413904**exp(x1 - x2))
4,7,0.0001427724509753,0.1616870009136807,((x2 - x1) * x1) + 0.9062671484838553,x1*(-x1 + x2) + 0.9062671484838553,PySRFunction(X=>x1*(-x1 + x2) + 0.9062671484838553)
5,9,0.0001363025342557,0.023187589602327256,0.9063971775570345 + ((x1 + x4) * (x2 - x1)),(-x1 + x2)*(x1 + x4) + 0.9063971775570345,PySRFunction(X=>(-x1 + x2)*(x1 + x4) + 0.9063971775570345)
