,complexity,loss,score,equation,sympy_format,lambda_format
0,1,0.0001131739550118,0.0,0.8909445775207124,0.8909445775207124,PySRFunction(X=>0.8909445775207124)
1,5,9.797601374170772e-05,0.03605084223021608,0.8980089559837565 ^ (1.332426144444991 ^ x1),0.8980089559837565**(1.332426144444991**x1),PySRFunction(X=>0.8980089559837565**(1.332426144444991**x1))
2,6,9.163334083741136e-05,0.06692750257929668,0.8961059427198362 ^ (exp(x1) - x2),0.8961059427198362**(-x2 + exp(x1)),PySRFunction(X=>0.8961059427198362**(-x2 + exp(x1)))
3,7,8.87007080355363e-05,0.0325273167495572,0.9006445387563743 ^ ((1.4023261675149834 ^ x1) + x0),0.9006445387563743**(1.4023261675149834**x1 + x0),PySRFunction(X=>0.9006445387563743**(1.4023261675149834**x1 + x0))
4,8,8.192196511482294e-05,0.0795007224244398,0.8975757430100421 ^ (exp(x1) - (x2 - x0)),0.8975757430100421**(x0 - x2 + exp(x1)),PySRFunction(X=>0.8975757430100421**(x0 - x2 + exp(x1)))
5,10,7.933401404478185e-05,0.01605009192928745,(0.9344552483703142 ^ (1.6053374110916634 + x0)) ^ (exp(x1) - x2),(0.9344552483703142**(x0 + 1.6053374110916634))**(-x2 + exp(x1)),PySRFunction(X=>(0.9344552483703142**(x0 + 1.6053374110916634))**(-x2 + exp(x1)))
