,complexity,loss,score,equation,sympy_format,lambda_format
0,1,0.0002326794665141,0.0,0.9088957991916605,0.9088957991916605,PySRFunction(X=>0.9088957991916605)
1,4,0.0002192773402213,0.01977483464369057,0.9296414542240952 ^ exp(x1),0.9296414542240952**exp(x1),PySRFunction(X=>0.9296414542240952**exp(x1))
2,5,0.0001890361589403,0.14839900841561562,0.9203759353111712 ^ (1.7377978861897807 ^ x1),0.9203759353111712**(1.7377978861897807**x1),PySRFunction(X=>0.9203759353111712**(1.7377978861897807**x1))
3,6,0.0001689010175745,0.11262546539388192,0.914023216484239 ^ exp(x1 ^ 2.3484823318451484),0.914023216484239**exp(x1**2.3484823318451484),PySRFunction(X=>0.914023216484239**exp(x1**2.3484823318451484))
4,8,0.000160484440914,0.025557925993126895,0.8707150891826231 ^ (exp(x1) - (x2 - -0.3623535851190281)),0.8707150891826231**(-x2 + exp(x1) - 0.3623535851190281),PySRFunction(X=>0.8707150891826231**(-x2 + exp(x1) - 0.3623535851190281))
